CIK,Year,Sentimental Score
11860,1995,11900
11860,1994,30853
12040,2017,2648
12040,2016,1717
12040,2015,838
12040,2014,1779
12040,2013,1321
12040,2012,458
12040,2011,1287
12040,2010,2763
12040,2008,1595
12040,2007,1827
12040,2006,2062
12040,2004,2694
12040,2003,642
12040,2002,242
12040,2000,3473
12040,1999,3032
12180,2001,1059
12180,2000,986
12180,1999,721
12180,1998,344
12180,1997,13965
12180,1996,0
12180,1995,6400
12180,1994,3558
12208,2018,0
12208,2017,0
12208,2016,18582
12208,2015,23144
12208,2014,22974
12208,2013,26029
12208,2012,21104
12208,2011,4712
12208,2010,5557
12208,2009,0
12208,2008,0
12208,2007,0
12208,2006,0
12208,2005,0
12208,2004,0
12208,2003,0
12208,2002,0
12208,2001,0
12208,2000,0
12208,1999,0
12208,1998,6644
12208,1997,6011
12208,1996,4898
12208,1995,13125
12355,2010,0
12355,2009,0
12355,2008,6810
12355,2007,5986
12355,2006,6870
12355,2005,7610
12355,2004,6717
12355,2003,4804
12355,2002,4764
12355,2001,5825
12355,2000,4649
12355,1999,4273
12355,1998,4401
12355,1997,83341
12355,1996,65894
12355,1995,15829
12355,1994,0
12654,2000,2882
12654,1999,17053
12654,1998,23936
12654,1997,10933
12654,1996,9941
12654,1995,10503
12654,1994,10196
12927,2018,30518
12927,2017,29776
12927,2016,29679
12927,2015,30566
12927,2014,31497
12927,2013,30648
12927,2012,8720
12927,2011,8773
12927,2010,8457
12927,2009,9905
12927,2008,11443
12927,2007,10874
12927,2006,14864
12927,2005,19845
12927,2004,14914
12927,2003,12708
12927,2002,0
12927,2001,24008
12927,2000,19146
12927,1999,20225
12927,1998,47435
12927,1997,46633
12927,1996,19315
12927,1995,16274
12927,1994,23350
12978,2013,31228
12978,2012,28827
12978,2011,28189
12978,2010,31863
12978,2009,29591
12978,2008,29588
12978,2007,30800
12978,2006,34349
12978,2005,31718
12978,2004,29142
12978,2003,21941
12978,2002,0
12978,2001,0
12978,2000,0
12978,1999,0
12978,1998,0
12978,1997,33588
12978,1996,85895
12978,1995,34718
12978,1994,68446
13573,2018,40521
13573,2017,40723
13573,2016,6466
13573,2015,34510
13573,2014,6914
13573,2013,6519
13573,2012,6957
13573,2011,6744
13573,2010,6018
13573,2009,0
13573,2008,5346
13573,2007,20
13573,2006,20
13573,2005,20
13573,2004,20
13573,2003,20
13573,2002,20
13573,2001,458
13573,2000,458
13573,1999,4586
13573,1998,4172
13573,1997,4417
13573,1996,3758
13573,1995,8698
13606,2009,0
13606,2008,0
13606,2007,0
13606,2006,0
13606,2005,0
13606,2004,0
13606,2003,0
13606,2002,0
13606,2001,0
13606,2000,0
13606,1999,0
13606,1998,0
13606,1997,0
13606,1996,0
13606,1995,0
13610,2010,9639
13610,2009,19857
13610,2008,9247
13610,2007,5828
13610,2006,4586
13610,2005,7369
13610,2004,8568
13610,2003,7178
13610,2002,9220
13610,2001,14643
13610,2000,13444
13610,1999,11805
13610,1998,24684
13610,1997,7447
13610,1996,6475
13610,1995,3689
13610,1994,3280
14195,2018,21405
14195,2017,19943
14195,2016,22485
14195,2015,21165
14195,2014,20732
14195,2013,20791
14195,2012,22168
14195,2011,6442
14195,2010,5083
14195,2009,4874
14195,2008,5183
14195,2007,8490
14195,2006,5717
14195,2005,4820
14195,2004,4748
14195,2003,3448
14195,2002,1536
14195,2001,2996
14195,2000,2561
14195,1999,2892
14195,1998,2557
14195,1997,0
14195,1996,7858
14195,1995,15337
14195,1994,7219
14272,2018,38104
14272,2017,37977
14272,2016,42794
14272,2015,39249
14272,2014,41740
14272,2013,18213
14272,2012,16311
14272,2011,19143
14272,2010,12596
14272,2009,17521
14272,2008,22016
14272,2007,36496
14272,2006,33179
14272,2005,32193
14272,2004,58548
14272,2003,39549
14272,2002,15397
14272,2001,13420
14272,2000,16052
14272,1999,40956
14272,1998,77345
14272,1997,45985
14272,1996,12433
14272,1995,12523
14272,1994,35075
14280,2010,5748
14280,2009,5680
14280,2006,0
14280,2005,53426
14280,2004,19122
14280,2003,0
14280,2002,0
14280,2001,0
14280,2000,0
14280,1999,0
14280,1997,0
14280,1996,0
14280,1995,0
14637,2005,0
14637,2004,16001
14637,2003,8762
14637,2002,6083
14637,2001,0
14637,2000,0
14637,1999,0
14637,1998,0
14637,1997,0
14637,1996,0
14637,1995,0
14637,1994,10240
14803,2004,8017
14803,2003,14827
14803,2002,4279
14803,2001,2849
14803,2000,2286
14803,1999,1426
14803,1998,21869
14803,1997,44682
14803,1996,20234
14803,1995,10169
14846,2017,14259
14846,2016,17983
14846,2015,16000
14846,2014,2029
14846,2013,3283
14846,2012,2023
14846,2011,1974
14846,2010,973
14846,2009,1538
14846,2008,0
14846,2007,0
14846,2006,6269
14846,2005,5132
14846,2004,36886
14846,2003,17405
14846,2002,17626
14846,2001,12695
14846,2000,12839
14846,1999,10733
14846,1998,9750
14846,1997,10990
14846,1996,11301
14846,1995,10154
14846,1994,11440
14930,2018,37936
14930,2017,38666
14930,2016,39277
14930,2015,38873
14930,2014,36530
14930,2013,31669
14930,2012,7112
14930,2011,5027
14930,2010,0
14930,2009,0
14930,2008,0
14930,2007,0
14930,2006,0
14930,2005,0
14930,2004,9665
14930,2003,6653
14930,2002,4300
14930,2001,6762
14930,2000,0
14930,1999,0
14930,1998,0
14930,1997,30830
14930,1996,29466
14930,1995,12115
14930,1994,14000
14995,2005,0
14995,2004,2175
14995,2003,3879
14995,2002,1429
14995,2001,1686
14995,1999,2022
14995,1998,8432
14995,1997,14532
14995,1996,32492
14995,1995,7136
15615,2018,36978
15615,2017,34207
15615,2016,38125
15615,2015,54320
15615,2014,40279
15615,2013,56474
15615,2012,21878
15615,2011,15996
15615,2010,10641
15615,2009,10267
15615,2008,9890
15615,2007,12126
15615,2006,9209
15615,2005,36146
15615,2004,8436
15615,2003,3655
15615,2002,0
15615,2001,0
15615,2000,0
15615,1999,0
15615,1998,8531
15615,1997,0
15615,1996,14989
15615,1995,7616
15615,1994,5556
15678,2000,17110
15678,1999,5489
15678,1998,0
15678,1997,0
15678,1996,0
15840,2004,5628
15840,2003,410
15840,2002,0
15840,2001,0
15840,2000,0
15840,1999,0
15840,1998,13987
15840,1997,12207
15840,1996,7588
15840,1995,28924
15840,1994,9748
16040,2017,10074
16040,2016,10267
16040,2015,9853
16040,2014,9026
16040,2013,9313
16040,2012,9240
16040,2011,7966
16040,2010,8017
16040,2009,6954
16040,2008,8542
16040,2007,8051
16040,2006,9544
16040,2005,11119
16040,2004,8436
16040,2003,4216
16040,2002,4265
16040,2001,2412
16040,2000,3621
16040,1999,0
16040,1998,0
16040,1997,15117
16040,1996,44105
16040,1995,43636
16040,1994,35299
16058,2018,3853
16058,2017,3781
16058,2016,4354
16058,2015,3633
16058,2014,3276
16058,2013,4242
16058,2012,4777
16058,2011,4817
16058,2010,5147
16058,2009,5257
16058,2008,4749
16058,2007,4424
16058,2006,4812
16058,2005,9029
16058,2004,3273
16058,2003,13133
16058,2002,8842
16058,2001,7421
16058,2000,7873
16058,1999,16610
16058,1998,36069
16058,1997,14874
16058,1996,47172
16058,1995,20427
16058,1994,30008
16104,2011,0
16104,2010,9867
16104,2009,0
16104,2008,0
16104,2007,0
16104,2006,0
16104,2005,0
16104,2004,0
16104,2003,0
16104,2002,0
16104,2001,0
16104,2000,0
16104,1999,0
16104,1998,0
16104,1997,0
16104,1996,0
16104,1995,0
16357,2001,3001
16357,2000,1587
16357,1999,0
16357,1998,12608
16357,1997,27786
16357,1996,21016
16357,1995,11383
16614,2013,6789
16614,2012,7122
16614,2011,18638
16614,2010,6239
16614,2009,7669
16614,2008,0
16614,2007,5964
16614,2006,6346
16614,2005,6828
16614,2004,7072
16614,2003,6245
16614,2002,6583
16614,2001,5946
16614,2000,5126
16614,1999,18046
16614,1998,14404
17313,2018,5613
17313,2017,4325
17313,2016,3875
17313,2015,3948
17313,2014,4057
17313,2013,3698
17313,2012,2831
17313,2011,2141
17313,2010,0
17313,2009,0
17313,2008,0
17313,2007,0
17313,2006,0
17313,2005,0
17313,2004,0
17313,2003,0
17313,2002,0
17313,2001,0
17313,2000,0
17313,1999,0
17313,1998,13522
17313,1997,19869
17313,1996,22833
17843,2018,25214
17843,2017,21891
17843,2016,21336
17843,2015,21162
17843,2014,7515
17843,2013,8269
17843,2012,9682
17843,2011,6020
17843,2010,3786
17843,2009,3855
17843,2008,5755
17843,2007,4595
17843,2006,5364
17843,2005,7625
17843,2004,4936
17843,2003,3326
17843,2002,13681
17843,2001,11444
17843,2000,10047
17843,1999,11711
17843,1998,10570
17843,1997,39451
17843,1996,21970
17843,1995,14959
17843,1994,14334
18061,2012,6177
18061,2011,5841
18061,2010,4409
18061,2009,7448
18061,2008,7522
18061,2007,6646
18061,2006,7312
18061,2005,4019
18061,2004,14129
18061,2003,10855
18061,2002,7936
18061,2001,6548
18061,2000,8698
18061,1999,8359
18061,1998,7602
18061,1997,5558
18061,1996,6306
18061,1995,10118
18072,2006,25351
18072,2005,15420
18072,2004,3499
18072,2003,11614
18072,2002,3036
18072,2001,3020
18072,2000,2694
18072,1999,2247
18072,1998,2738
18072,1997,2533
18072,1996,33440
18072,1995,0
18072,1994,0
18172,2018,0
18172,2017,0
18172,2016,0
18172,2015,0
18172,2014,0
18172,2013,0
18172,2012,0
18172,2011,0
18172,2010,0
18172,2009,0
18172,2008,0
18172,2007,0
18172,2006,0
18172,2005,0
18172,2004,0
18172,2003,0
18172,2002,200
18172,2001,200
18172,2000,13647
18172,1999,12649
18172,1998,13343
18172,1997,12957
18172,1996,13298
18172,1995,22928
18172,1994,21871
18230,2018,42638
18230,2017,41004
18230,2016,43139
18230,2015,5612
18230,2014,5319
18230,2013,5902
18230,2012,-60
18230,2011,-60
18230,2010,947
18230,2009,-60
18230,2008,0
18230,2007,828
18230,2006,0
18230,2005,2758
18230,2004,2751
18230,2003,18943
18230,2002,1610
18230,2001,2444
18230,2000,1166
18230,1999,-307
18230,1998,580
18230,1997,26511
18230,1996,29892
18230,1995,26083
18230,1994,48391
18255,2018,1359
18255,2017,1569
18255,2016,1835
18255,2015,1855
18255,2014,4170
18255,2013,2977
18255,2012,2532
18255,2011,2746
18255,2010,2527
18255,2009,2812
18255,2008,2408
18255,2007,1648
18255,2006,1054
18255,2005,1679
18255,2004,1709
18255,2003,10864
18255,2002,7530
18255,2001,7685
18255,2000,10060
18255,1999,7431
18255,1998,6418
18255,1997,6146
18255,1996,5761
18255,1995,17824
18396,2017,20195
18396,2016,21866
18396,2015,17796
18396,2014,21798
18396,2013,24517
18396,2012,6297
18396,2011,6133
18396,2010,6392
18396,2009,8192
18396,2008,9116
18396,2007,9189
18396,2006,5841
18396,2005,278
18396,2004,1796
18396,2003,1817
18396,2002,5198
18396,2001,2889
18396,2000,8582
18396,1999,10203
18396,1998,17858
18396,1997,7580
18396,1996,9894
18396,1995,6813
18498,2018,31180
18498,2017,30374
18498,2016,30093
18498,2015,29126
18498,2014,28859
18498,2013,758375
18498,2012,0
18498,2011,0
18498,2010,0
18498,2009,0
18498,2008,0
18498,2007,0
18498,2006,0
18498,2005,0
18498,2004,0
18498,2003,0
18498,2002,0
18498,2001,0
18498,2000,0
18498,1999,0
18498,1998,0
18498,1997,36642
18498,1996,24079
18498,1995,16834
18498,1994,24509
18532,2009,5408
18532,2008,7369
18532,2007,8788
18532,2006,8567
18532,2005,8845
18532,2004,8047
18532,2003,9387
18532,2002,5584
18532,2001,2967
18532,2000,3133
18532,1999,4944
18532,1998,-80
18532,1997,18887
18532,1996,29653
18532,1995,68778
18532,1994,35780
18808,2012,10041
18808,2011,11881
18808,2010,12891
18808,2009,0
18808,2008,9070
18808,2007,3107
18808,2006,11444
18808,2005,14429
18808,2004,10116
18808,2003,54604
18808,2002,25102
18808,2001,23274
18808,2000,20646
18808,1999,44325
18808,1998,43331
18808,1997,21656
18808,1996,34177
18808,1995,25100
18808,1994,51038
18914,2006,4418
18914,2005,1474
18914,2004,1300
18914,2003,1804
18914,2002,6545
18914,2001,6118
18914,2000,7473
18914,1999,5985
18914,1998,6443
18914,1997,5446
18914,1996,5505
18926,2018,52318
18926,2017,45044
18926,2016,40804
18926,2015,38048
18926,2014,41347
18926,2013,14352
18926,2012,11994
18926,2011,8299
18926,2010,0
18926,2009,0
18926,2008,0
18926,2007,0
18926,2006,0
18926,2005,8339
18926,2004,8441
18926,2003,10637
18926,2002,8776
18926,2001,8338
18926,2000,6189
18926,1999,4205
18926,1998,7241
18926,1997,37687
18926,1996,44287
18926,1995,37924
18926,1994,28755
18937,2012,3354
18937,2011,2629
18937,2010,2316
18937,2009,3660
18937,2008,4949
18937,2007,4319
18937,2006,2858
18937,2005,2770
18937,2004,1968
18937,2003,1678
18937,2002,1782
18937,2001,1104
18937,2000,764
18937,1999,257
18937,1998,3137
18937,1997,4146
18937,1996,4412
19149,2016,0
19149,2015,0
19149,2014,0
19149,2013,0
19149,2012,0
19149,2011,0
19149,2010,0
19149,2009,0
19149,2008,0
19149,2007,0
19149,2006,0
19149,2005,0
19149,2004,0
19149,2003,0
19149,2002,0
19149,2001,0
19149,2000,0
19149,1999,0
19149,1998,0
19149,1997,0
19252,2006,4301
19252,2005,4372
19252,2004,4660
19252,2003,2582
19252,2002,14628
19252,2001,1385
19252,2000,7744
19252,1999,1452
19252,1998,19167
19252,1997,28745
19252,1996,15005
19353,2012,41385
19353,2011,50182
19353,2010,63201
19353,2009,62795
19353,2008,58677
19353,2007,0
19353,2006,0
19353,2005,48250
19353,2004,41882
19353,2003,43869
19353,2002,33142
19353,2001,22190
19353,2000,75446
19353,1999,42661
19353,1998,3941
19353,1997,37921
19353,1996,140032
19353,1995,0
19353,1994,0
19411,2018,6949
19411,2017,7560
19411,2016,6725
19411,2015,11750
19411,2014,11090
19411,2013,11920
19411,2012,11017
19411,2011,10136
19411,2010,9453
19411,2009,10913
19411,2008,11947
19411,2007,10225
19411,2006,9022
19411,2005,0
19411,2004,14383
19411,2003,38844
19411,2002,6323
19411,2001,9889
19411,2000,7978
19411,1999,39434
19411,1998,66097
19411,1997,134880
19411,1996,46228
19411,1995,21520
19411,1994,25816
19446,2018,30204
19446,2017,30921
19446,2016,10761
19446,2015,13847
19446,2014,15611
19446,2013,15660
19446,2012,15002
19446,2011,13510
19446,2010,14686
19446,2009,0
19446,2008,12282
19446,2007,11562
19446,2006,0
19446,2005,9320
19446,2004,6505
19446,2003,5481
19446,2002,3999
19446,2001,3219
19446,2000,2381
19446,1999,1945
19446,1998,29226
19446,1997,15944
19446,1996,14077
19446,1995,16141
19584,2018,0
19584,2017,0
19584,2016,0
19584,2015,0
19584,2014,0
19584,2013,0
19584,2012,0
19584,2011,0
19584,2010,0
19584,2009,0
19584,2008,0
19584,2007,0
19584,2006,0
19584,2005,0
19584,2004,1579
19584,2003,8962
19584,2002,0
19584,2001,0
19584,2000,0
19584,1999,32225
19584,1998,26632
19584,1997,14425
19584,1996,19409
19584,1995,12188
19584,1994,18159
19612,2018,57794
19612,2017,51575
19612,2016,53201
19612,2015,47888
19612,2014,44053
19612,2013,43121
19612,2012,17142
19612,2011,248
19612,2010,424
19612,2009,604
19612,2008,0
19612,2007,0
19612,2006,0
19612,2005,0
19612,2004,0
19612,2003,0
19612,2002,0
19612,2001,0
19612,2000,0
19612,1999,0
19612,1998,0
19612,1997,24728
19612,1996,25025
19617,2018,41583
19617,2017,51037
19617,2016,0
19617,2015,0
19617,2014,0
19617,2013,0
19617,2012,0
19617,2011,0
19617,2010,0
19617,2009,0
19617,2008,0
19617,2007,0
19617,2006,0
19617,2005,0
19617,2004,0
19617,2003,0
19617,2002,0
19617,2001,0
19617,2000,0
19617,1999,0
19617,1998,0
19617,1997,0
19617,1996,0
19617,1995,0
19617,1994,82985
19731,2008,31168
19731,2007,30413
19731,2006,15920
19731,2005,6304
19731,2004,0
19731,2003,0
19731,2002,0
19731,2001,614
19731,2000,38607
19731,1999,15085
19731,1998,13392
19731,1997,18631
19731,1996,10690
19731,1995,12206
19731,1994,38197
19745,2018,37240
19745,2017,35362
19745,2016,33263
19745,2015,32917
19745,2014,33960
19745,2013,7272
19745,2012,6657
19745,2011,9899
19745,2010,7762
19745,2009,8925
19745,2008,0
19745,2007,0
19745,2006,0
19745,2005,0
19745,2004,5301
19745,2003,3652
19745,2002,3324
19745,2001,3565
19745,2000,2644
19745,1999,2433
19745,1998,18043
19745,1997,13344
19745,1996,11657
19745,1995,16805
19871,2018,0
19871,2017,0
19871,2016,0
19871,2015,0
19871,2014,0
19871,2013,0
19871,2012,0
19871,2011,0
19871,2010,0
19871,2009,0
19871,2008,0
19871,2007,0
19871,2006,0
19871,2005,0
19871,2004,0
19871,2003,0
19871,2002,0
19871,2001,0
19871,2000,0
19871,1999,0
19871,1998,0
19871,1997,0
19871,1996,0
20212,2018,32822
20212,2017,36200
20212,2016,32501
20212,2015,37569
20212,2014,32376
20212,2013,29233
20212,2012,7672
20212,2011,8189
20212,2010,6190
20212,2009,7327
20212,2008,5947
20212,2007,38850
20212,2006,0
20212,2005,0
20212,2004,6959
20212,2003,2200
20212,2002,1488
20212,2001,1338
20212,2000,3536
20212,1999,2480
20212,1998,3694
20212,1997,11321
20212,1996,10450
20212,1995,3184
20232,2014,6584
20232,2013,6125
20232,2012,5486
20232,2011,5116
20232,2010,5477
20232,2009,5880
20232,2008,3961
20232,2007,3273
20232,2006,4193
20232,2005,3280
20232,2004,3439
20232,2003,2622
20232,2002,2348
20232,2001,1135
20232,2000,7819
20232,1999,15824
20232,1998,11465
20232,1997,62301
20232,1996,9725
20520,2018,4921
20520,2017,6413
20520,2016,6675
20520,2015,5076
20520,2014,6339
20520,2013,8271
20520,2012,17403
20520,2011,7881
20520,2010,23305
20520,2009,6916
20520,2008,6092
20520,2007,6648
20520,2006,14106
20520,2005,7951
20520,2004,9097
20520,2003,6820
20520,2002,7775
20520,2001,6610
20520,2000,4265
20520,1999,5358
20520,1998,5689
20520,1997,15148
20520,1996,29450
20520,1995,184045
20520,1994,35737
20629,2018,30732
20629,2017,26670
20629,2016,21690
20629,2015,21124
20629,2014,22286
20629,2013,4112
20629,2012,4096
20629,2011,4744
20629,2010,2860
20629,2009,3449
20629,2008,2665
20629,2007,2705
20629,2006,2138
20629,2005,3275
20629,2004,3348
20629,2003,2719
20629,2002,5342
20629,2001,2067
20629,2000,2044
20629,1999,2005
20629,1998,29610
20629,1997,33119
20629,1996,14222
21076,2018,7983
21076,2017,8313
21076,2016,7405
21076,2015,7494
21076,2014,7720
21076,2013,6316
21076,2012,6467
21076,2011,6645
21076,2010,6524
21076,2009,6297
21076,2008,6830
21076,2007,7306
21076,2006,7188
21076,2005,0
21076,2004,0
21076,2003,0
21076,2002,0
21076,2001,0
21076,2000,0
21076,1999,0
21076,1998,0
21076,1997,0
21076,1996,35339
21076,1995,15630
21076,1994,17936
21157,2001,1505
21157,2000,2115
21157,1999,2435
21157,1998,11321
21157,1997,10542
21157,1996,12824
21344,2018,62705
21344,2017,64392
21344,2016,67754
21344,2015,67940
21344,2014,67721
21344,2013,76169
21344,2012,71878
21344,2011,33701
21344,2010,21310
21344,2009,20086
21344,2008,18455
21344,2007,16577
21344,2006,16478
21344,2005,17364
21344,2004,13105
21344,2003,20
21344,2002,20
21344,2001,20
21344,2000,41905
21344,1999,39787
21344,1998,24737
21344,1997,35712
21344,1996,40925
21344,1995,23771
21344,1994,47467
21438,2008,1983
21438,2007,1850
21438,2006,1898
21438,2005,6312
21438,2004,6254
21438,2003,7128
21438,2002,7233
21438,2001,6438
21438,2000,14183
21438,1999,6517
21438,1998,10892
21438,1997,5971
21438,1996,5891
21510,2017,34149
21510,2016,27816
21510,2015,26208
21510,2014,25902
21510,2013,29232
21510,2012,29030
21510,2011,28235
21510,2010,6753
21510,2009,6821
21510,2008,17488
21510,2007,15623
21510,2006,0
21510,2005,27462
21510,2004,5792
21510,2003,18930
21510,2002,2966
21510,2001,2785
21510,2000,2993
21510,1999,2282
21510,1998,2079
21510,1997,11858
21510,1996,18881
21510,1995,9535
21510,1994,9798
21535,2018,4408
21535,2017,2822
21535,2016,2131
21535,2015,1751
21535,2014,1512
21535,2013,1284
21535,2012,1464
21535,2011,1348
21535,2010,1070
21535,2009,3352
21535,2008,3271
21535,2007,3025
21535,2006,2308
21535,2005,2168
21535,2004,1245
21535,2003,731
21535,2002,-35
21535,2001,412
21535,2000,0
21535,1999,0
21535,1998,13872
21535,1997,14494
21535,1996,7792
21665,2018,390906
21665,2017,33857
21665,2016,31540
21665,2015,29709
21665,2014,31764
21665,2013,29647
21665,2012,27876
21665,2011,27008
21665,2010,0
21665,2009,28100
21665,2008,12075
21665,2007,11009
21665,2006,9567
21665,2005,10167
21665,2004,9071
21665,2003,18183
21665,2002,5032
21665,2001,12471
21665,2000,15504
21665,1999,12018
21665,1998,38006
21665,1997,14027
21665,1996,26108
21665,1995,60974
21665,1994,15435
21828,2013,1306
21828,2012,1004
21828,2011,2021
21828,2010,1122
21828,2009,13148
21828,2008,20219
21828,2007,0
21828,2006,0
21828,2005,0
21828,2004,8239
21828,2003,2365
21828,2001,0
22356,2018,46462
22356,2017,44174
22356,2016,44099
22356,2015,40119
22356,2014,38191
22356,2013,37103
22356,2012,37031
22356,2011,17635
22356,2010,20901
22356,2009,22438
22356,2008,22112
22356,2007,19638
22356,2006,16288
22356,2005,16715
22356,2004,15517
22356,2003,13685
22356,2002,13708
22356,2001,0
22356,2000,0
22356,1999,0
22356,1998,19482
22356,1997,19283
22356,1996,20704
22551,2012,3070
22551,2011,41903
22551,2010,20120
22551,2009,0
22551,2008,0
22551,2007,0
22551,2006,0
22551,2005,0
22551,2004,10184
22551,2003,19656
22551,2002,9710
22551,1997,7858
22551,1996,8367
22701,2018,128
22701,2017,156
22701,2016,2135
22701,2015,2452
22701,2014,2506
22701,2013,3692
22701,2012,2779
22701,2011,2752
22701,2010,2392
22701,2009,2280
22701,2008,4104
22701,2007,3567
22701,2006,2455
22701,2005,2462
22701,2004,8609
22701,2003,1425
22701,2002,1311
22701,2001,7078
22701,2000,6336
22701,1999,6847
22701,1998,7492
22701,1997,7532
22701,1996,6527
22912,2007,7271
22912,2006,5754
22912,2005,7536
22912,2004,7897
22912,2003,737
22912,2002,0
22912,2001,1003
22912,2000,428
22912,1999,575
22912,1998,17540
22912,1997,11861
22912,1996,9892
23019,2008,5785
23019,2007,2591
23019,2006,11276
23019,2005,139
23019,2004,-2248
23019,2003,-1404
23019,2002,0
23019,2001,0
23019,2000,0
23019,1999,0
23019,1998,11579
23019,1997,10960
23019,1996,7793
23055,2004,4229
23055,2003,3452
23055,2002,2579
23055,2001,2864
23055,2000,3185
23055,1999,2261
23055,1998,15954
23055,1997,11476
23055,1996,19283
23071,2006,3065
23071,2005,4305
23071,2004,3094
23071,2003,4749
23071,2002,5153
23071,2001,2210
23071,2000,1275
23071,1999,0
23071,1998,38226
23071,1997,8406
23071,1996,27991
23071,1995,7684
23082,2017,40202
23082,2016,51244
23082,2015,994823
23082,2014,53770
23082,2013,44116
23082,2012,40337
23082,2011,11722
23082,2010,12395
23082,2009,0
23082,2008,0
23082,2007,0
23082,2006,13740
23082,2005,0
23082,2004,8527
23082,2003,5534
23082,2002,3019
23082,2001,2115
23082,2000,3910
23082,1999,4504
23082,1998,35306
23082,1997,41971
23082,1996,33322
23082,1995,78306
23082,1994,3459
23111,2018,4879
23111,2017,4786
23111,2016,19289
23111,2015,19498
23111,2014,20188
23111,2013,21258
23111,2012,5004
23111,2011,3662
23111,2010,3841
23111,2009,4627
23111,2008,4886
23111,2007,5338
23111,2006,5259
23111,2005,4528
23111,2004,0
23111,2003,0
23111,2002,0
23111,2001,0
23111,2000,0
23111,1999,0
23111,1998,18554
23111,1997,27677
23111,1996,22492
23194,2018,5415
23194,2017,5627
23194,2016,5248
23194,2015,4778
23194,2014,4810
23194,2013,4869
23194,2012,4704
23194,2011,5029
23194,2010,6118
23194,2009,7205
23194,2008,8438
23194,2007,7296
23194,2006,12952
23194,2005,7462
23194,2004,3721
23194,2003,3920
23194,2002,2838
23194,2001,1597
23194,2000,2035
23194,1999,31487
23194,1998,36823
23194,1997,14423
23194,1996,17206
23197,2018,37026
23197,2017,34757
23197,2016,31323
23197,2015,29381
23197,2014,28726
23197,2013,31677
23197,2012,27364
23197,2011,5283
23197,2010,5982
23197,2009,6447
23197,2008,6470
23197,2007,2957
23197,2006,2288
23197,2005,8610
23197,2004,2776
23197,2003,2619
23197,2002,2484
23197,2001,3958
23197,2000,3365
23197,1999,5052
23197,1998,10332
23197,1997,5456
23197,1996,8096
23197,1995,4392
23259,2007,12395
23259,2006,10657
23259,2005,15534
23259,2004,7130
23259,2003,4366
23259,2002,4375
23259,2001,22250
23259,2000,2924
23259,1999,3684
23259,1998,71660
23259,1997,29175
23259,1996,13663
23259,1995,14772
23304,2003,6039
23304,2002,3208
23304,2001,14084
23304,2000,15798
23304,1999,10248
23304,1998,11028
23304,1997,20233
23304,1996,34306
23304,1995,76181
23304,1994,60528
23341,2010,2946
23341,2009,0
23341,2008,0
23341,2007,3154
23341,2006,4081
23341,2005,3941
23341,2004,3336
23341,2003,4153
23341,2002,2327
23341,2001,0
23341,2000,0
23341,1999,0
23341,1998,10521
23341,1997,9464
23503,2013,226
23503,2011,3879
23503,2010,18323
23503,2009,10515
23503,2008,9805
23503,1999,8736
23503,1998,7473
23503,1997,7385
23503,1996,8140
23666,2014,32164
23666,2013,4594
23666,2012,0
23666,2011,0
23666,2010,0
23666,2009,2635
23666,2008,0
23666,2007,0
23666,2006,0
23666,2005,0
23666,2004,0
23666,2003,0
23666,2002,0
23666,2001,6259
23666,2000,13481
23666,1999,6410
23666,1998,9650
23666,1997,37919
23666,1996,23754
23666,1995,25051
23666,1994,18420
24104,2018,5070
24104,2017,6059
24104,2016,4813
24104,2015,3708
24104,2014,3956
24104,2013,3950
24104,2012,3236
24104,2011,3147
24104,2010,3908
24104,2009,14189
24104,2008,11624
24104,2007,12580
24104,2006,11364
24104,2005,7403
24104,2004,1877
24104,2003,6531
24104,2002,6378
24104,2001,1299
24104,2000,1570
24104,1999,0
24104,1998,0
24104,1997,0
24104,1996,10616
24104,1995,10638
24491,2018,22265
24491,2017,22228
24491,2016,5754
24491,2015,4801
24491,2014,4656
24491,2013,6516
24491,2012,7404
24491,2011,7156
24491,2010,33393
24491,2009,7762
24491,2008,8983
24491,2007,10456
24491,2006,11197
24491,2005,12056
24491,2004,8164
24491,2003,5720
24491,2002,3286
24491,2001,2663
24491,2000,727
24491,1999,1712
24491,1998,12196
24491,1997,11548
24491,1996,10527
24491,1995,12322
24491,1994,11183
24545,2018,59255
24545,2017,61565
24545,2016,56727
24545,2015,52014
24545,2014,55273
24545,2013,44825
24545,2012,45750
24545,2011,13430
24545,2010,11583
24545,2009,47221
24545,2008,48271
24545,2007,43695
24545,2006,10992
24545,2005,9044
24545,2004,0
24545,2003,6935
24545,2002,4631
24545,2001,3329
24545,2000,4055
24545,1999,6855
24545,1998,49781
24545,1997,28815
24545,1996,24705
24545,1995,35319
24545,1994,31907
24741,2018,18517
24741,2017,17816
24741,2016,20240
24741,2015,19814
24741,2014,61649
24741,2013,11757
24741,2012,11433
24741,2011,9674
24741,2010,9364
24741,2009,8447
24741,2008,9326
24741,2007,8658
24741,2006,14234
24741,2005,6242
24741,2004,3245
24741,2003,3275
24741,2002,6632
24741,2001,30396
24741,2000,64367
24741,1999,51697
24741,1998,26417
24741,1997,22130
24741,1996,22814
24741,1995,35042
24741,1994,23012
25212,2015,0
25212,2014,0
25212,2013,0
25212,2012,0
25212,2011,0
25212,2010,0
25212,2009,0
25212,2008,0
25212,2007,0
25212,2006,0
25212,2005,0
25212,2004,0
25212,2003,0
25212,2002,0
