CIK,Year,Sentimental Score
24491,2005,8550
24491,2004,10132
24491,2003,5546
24491,2002,7631
24491,2001,2230
24491,2000,25964
24491,1999,34962
24491,1998,279
24491,1997,1173
24491,1996,1262
24491,1995,657
24491,1994,779
24545,2018,38777
24545,2017,48686
24545,2016,52181
24545,2015,51154
24545,2014,52389
24545,2013,46590
24545,2012,42389
24545,2011,23203
24545,2010,16219
24545,2009,11275
24545,2008,16880
24545,2007,11409
24545,2006,19413
24545,2005,23015
24545,2004,11850
24545,2003,12115
24545,2002,7370
24545,2001,4569
24545,2000,5545
24545,1999,4298
24545,1998,4860
24545,1997,3004
24545,1996,3493
24545,1995,25802
24545,1994,2442
24741,2018,32606
24741,2017,37909
24741,2016,37116
24741,2015,33395
24741,2014,48412
24741,2013,43317
24741,2012,21757
24741,2011,31017
24741,2010,31424
24741,2009,28837
24741,2008,42266
24741,2007,41396
24741,2006,69157
24741,2005,44661
24741,2004,35987
24741,2003,2316
24741,2002,2146
24741,2001,4653
24741,2000,15201
24741,1999,4208
24741,1998,5975
24741,1997,2645
24741,1996,1819
24741,1995,1887
24741,1994,2988
25212,2015,4221
25212,2014,5721
25212,2013,6336
25212,2012,3913
25212,2011,4662
25212,2010,6938
25212,2009,5143
25212,2008,7211
25212,2007,6849
25212,2006,9344
25212,2005,5191
25212,2004,1474
25212,2003,3293
25212,2002,3506
25212,2001,2376
25212,2000,2766
25212,1999,1405
25212,1998,0
25212,1997,0
25212,1996,0
25212,1995,0
25232,2018,12664
25232,2017,18695
25232,2016,25522
25232,2015,14703
25232,2014,22078
25232,2013,19204
25232,2012,16814
25232,2011,8500
25232,2010,12122
25232,2009,12574
25232,2008,16311
25232,2007,7694
25232,2006,10703
25232,2005,5795
25232,2004,17702
25232,2003,6828
25232,2002,8379
25232,2001,7498
25232,2000,7004
25232,1999,6531
25232,1998,7337
25232,1997,13255
25232,1996,4818
25232,1995,3274
25232,1994,782
25445,2018,47444
25445,2017,29984
25445,2016,26316
25445,2015,24498
25445,2014,34193
25445,2013,32625
25445,2012,13452
25445,2011,10092
25445,2010,8028
25445,2009,4699
25445,2008,5529
25445,2007,5880
25445,2006,9624
25445,2005,6271
25445,2004,5644
25445,2003,1683
25445,2002,2610
25445,2001,19220
25445,2000,8510
25445,1999,3219
25445,1998,4427
25445,1997,5211
25445,1996,11278
25445,1995,2677
25445,1994,4385
25475,2018,22484
25475,2017,33363
25475,2016,26545
25475,2015,26283
25475,2014,25789
25475,2013,24367
25475,2012,24874
25475,2011,25584
25475,2010,11823
25475,2009,12711
25475,2008,13242
25475,2007,12926
25475,2006,13327
25475,2005,9362
25475,2004,7018
25475,2003,4028
25475,2002,3326
25475,2001,3588
25475,2000,3687
25475,1999,1565
25475,1998,3958
25475,1997,5069
25475,1996,1930
25475,1995,549
25793,2013,3623
25793,2012,2722
25793,2011,4220
25793,2010,3594
25793,2009,2486
25793,2008,4777
25793,2007,2476
25793,2006,5563
25793,2005,4839
25793,2004,6583
25793,2003,3292
25793,2002,5108
25793,2001,2003
25793,2000,3030
25793,1999,1018
25793,1998,1755
25793,1997,0
25793,1996,0
25793,1995,0
25793,1994,0
25895,2018,2256
25895,2017,1658
25895,2016,1798
25895,2015,2515
25895,2014,1913
25895,2013,1926
25895,2012,1691
25895,2011,1627
25895,2010,2192
25895,2009,1820
25895,2008,327
25895,2007,0
25895,2006,0
25895,2005,0
25895,2004,0
25895,2003,0
25895,2002,0
25895,2001,0
25895,2000,0
25895,1999,0
25895,1998,0
25895,1997,0
25895,1996,0
25895,1995,0
26058,2018,26279
26058,2017,26039
26058,2016,20913
26058,2015,24476
26058,2014,4463
26058,2013,803
26058,2012,1706
26058,2011,4933
26058,2010,12099
26058,2009,5658
26058,2008,3965
26058,2007,0
26058,2006,0
26058,2005,16008
26058,2004,12149
26058,2003,2743
26058,2002,-463
26058,2001,-1551
26058,2000,9817
26058,1999,5058
26058,1998,10096
26058,1997,23831
26058,1996,3354
26058,1995,4320
26058,1994,4441
26076,2018,0
26076,2017,0
26076,2016,0
26076,2015,32851
26076,2014,0
26076,2013,0
26076,2012,0
26076,2011,0
26076,2010,0
26076,2009,0
26076,2008,0
26076,2007,0
26076,2006,0
26076,2005,0
26076,2004,0
26076,2003,0
26076,2002,0
26076,2001,0
26076,2000,0
26076,1999,0
26076,1998,0
26076,1997,0
26076,1996,0
26076,1995,0
26076,1994,0
26172,2018,0
26172,2017,15603
26172,2016,16587
26172,2015,19932
26172,2014,34819
26172,2013,18445
26172,2012,22519
26172,2011,39129
26172,2010,30567
26172,2009,16571
26172,2008,36559
26172,2007,39278
26172,2006,37805
26172,2005,40789
26172,2004,37010
26172,2003,0
26172,2002,7538
26172,2001,5024
26172,2000,4535
26172,1999,5128
26172,1998,55474
26172,1997,14643
26172,1996,34416
26172,1995,16731
26172,1994,56647
26324,2018,20289
26324,2017,21274
26324,2016,16703
26324,2015,17741
26324,2014,22707
26324,2013,26533
26324,2012,24469
26324,2011,7725
26324,2010,12239
26324,2009,6883
26324,2008,14731
26324,2007,14898
26324,2006,13378
26324,2005,17744
26324,2004,0
26324,2003,8676
26324,2002,0
26324,2001,0
26324,2000,-40
26324,1999,0
26324,1998,0
26324,1997,0
26324,1996,0
26324,1995,0
26324,1994,0
26537,2010,11553
26537,2009,13582
26537,2008,11410
26537,2007,10190
26537,2006,10344
26537,2005,9806
26537,2004,8593
26537,2003,6313
26537,2000,1959
26537,1999,3394
26537,1998,5963
26537,1997,5794
26537,1996,0
26537,1995,0
26780,2018,61402
26780,2017,60220
26780,2016,49769
26780,2015,47260
26780,2014,48058
26780,2013,38481
26780,2012,17590
26780,2011,14963
26780,2010,17415
26780,2009,11778
26780,2008,18879
26780,2007,26924
26780,2006,46077
26780,2005,37921
26780,2004,26547
26780,2003,14831
26780,2002,12849
26780,2001,5831
26780,2000,5664
26780,1999,1495
26780,1998,39656
26780,1997,10207
26780,1996,12788
26780,1995,20476
26780,1994,7558
26987,2004,4598
26987,2003,3829
26987,2002,3538
26987,2001,1451
26987,2000,1567
26987,1999,2433
26987,1998,6510
26987,1997,3940
26987,1996,14688
26987,1995,3388
26990,2001,349
26990,2000,638
26990,1999,1528
26990,1998,4592
26990,1997,0
26990,1996,0
26990,1995,0
27093,2018,0
27093,2017,1207
27093,2016,3622
27093,2015,5720
27093,2014,5973
27093,2013,9840
27093,2012,8325
27093,2011,5497
27093,2010,5491
27093,2009,4318
27093,2008,5326
27093,2007,5145
27093,2006,4703
27093,2005,4166
27093,2004,3805
27093,2003,2626
27093,2002,2144
27093,2001,1059
27093,2000,9270
27093,1999,7002
27093,1998,8645
27093,1997,6327
27093,1996,2763
27093,1995,2006
27096,2008,36344
27096,2007,32108
27096,2006,16168
27096,2005,18081
27096,2004,11566
27096,2003,3539
27096,2002,720
27096,2001,0
27096,2000,0
27096,1999,0
27096,1998,0
27096,1997,0
27096,1996,0
27096,1995,0
27116,2001,95
27116,2000,-1377
27116,1999,5733
27116,1998,8575
27116,1997,7913
27116,1996,2881
27116,1995,3087
27367,2011,555
27367,2010,817
27367,2009,436
27367,2008,5954
27367,2007,6584
27367,2006,6925
27367,2005,7893
27367,2004,2608
27367,2003,5575
27367,2002,6930
27367,2001,4947
27367,2000,1005
27367,1999,850
27367,1998,620
27367,1997,1394
27367,1996,399
27367,1995,709
27419,2018,10969
27419,2017,12471
27419,2016,11988
27419,2015,17410
27419,2014,9922
27419,2013,7939
27419,2012,3533
27419,2011,3701
27419,2010,634
27419,2009,1721
27419,2008,4337
27419,2007,6152
27419,2006,0
27419,2005,0
27419,2004,1172
27419,2003,0
27419,2002,0
27419,2001,0
27419,2000,0
27419,1999,0
27419,1998,0
27419,1997,0
27419,1996,0
27419,1995,0
27419,1994,0
27613,2010,423
27613,2009,385
27613,2008,1357
27613,2007,3164
27613,2006,3223
27613,2005,6732
27613,2004,3926
27613,2003,1595
27613,2002,2064
27613,2001,893
27613,2000,4008
27613,1999,706
27613,1998,1659
27613,1997,5338
27613,1996,907
27613,1995,940
27751,2007,21733
27751,2006,19297
27751,2005,27343
27751,2004,22262
27751,2003,19326
27751,2002,14699
27751,2001,8605
27751,2000,6330
27751,1999,11057
27751,1998,15915
27751,1997,4941
27751,1996,4032
27751,1995,2776
27904,2018,0
27904,2017,0
27904,2016,13402
27904,2015,16161
27904,2014,16529
27904,2013,15660
27904,2012,13468
27904,2011,21195
27904,2010,18196
27904,2009,24398
27904,2008,16956
27904,2007,7250
27904,2006,5215
27904,2005,24910
27904,2004,13649
27904,2003,5444
27904,2002,14212
27904,2001,9640
27904,2000,7322
27904,1999,12611
27904,1998,73087
27904,1997,21786
27904,1996,50338
27904,1995,35736
27904,1994,6551
27996,2018,0
27996,2017,0
27996,2016,41314
27996,2015,43240
27996,2014,47025
27996,2013,40499
27996,2012,37088
27996,2011,10408
27996,2010,9545
27996,2009,6389
27996,2008,10386
27996,2007,11465
27996,2006,15197
27996,2005,18349
27996,2004,28188
27996,2003,14874
27996,2002,16246
27996,2001,5215
27996,2000,14134
27996,1999,2945
27996,1998,55750
27996,1997,3891
27996,1996,42866
27996,1995,1543
27996,1994,1504
28365,2000,0
28365,1999,0
28365,1998,0
28365,1997,0
28365,1996,0
28365,1995,0
28372,2003,0
28372,2002,0
28372,2001,0
28372,2000,0
28372,1999,0
28372,1998,0
28372,1997,0
28372,1996,0
28372,1995,0
28412,2018,43779
28412,2017,45018
28412,2016,47793
28412,2015,48608
28412,2014,57695
28412,2013,58649
28412,2012,62645
28412,2011,64243
28412,2010,48753
28412,2009,48347
28412,2008,48807
28412,2007,42628
28412,2006,33501
28412,2005,26375
28412,2004,22696
28412,2003,8149
28412,2002,9255
28412,2001,7863
28412,2000,7503
28412,1999,6617
28412,1998,16934
28412,1997,8482
28412,1996,8966
28412,1995,11615
28412,1994,8400
28452,2008,10083
28452,2007,7591
28452,2006,16353
28452,2005,14595
28452,2004,17233
28452,2003,7787
28452,2002,5567
28452,2001,5068
28452,2000,0
28452,1999,0
28452,1998,0
28452,1997,0
28452,1996,0
28452,1995,0
28582,2000,0
28582,1999,0
28582,1998,0
28582,1997,0
28582,1996,0
28582,1995,0
28626,2008,1994
28626,2007,7082
28626,2006,7386
28626,2005,5548
28626,2004,3153
28626,2003,3796
28626,2002,4811
28626,2001,3140
28626,2000,6366
28626,1999,1763
28626,1998,26131
28626,1997,4779
28626,1996,3853
28626,1995,1307
28630,2008,21845
28630,2007,18629
28630,2006,6775
28630,2005,11949
28630,2004,17036
28630,2003,14187
28630,2002,10109
28630,2001,5611
28630,2000,8782
28630,1999,2677
28630,1998,5607
28630,1997,9828
28630,1996,6709
28630,1995,10198
28823,2018,0
28823,2017,0
28823,2016,0
28823,2015,0
28823,2014,0
28823,2013,0
28823,2012,0
28823,2011,0
28823,2010,0
28823,2009,0
28823,2008,0
28823,2007,8265
28823,2006,32345
28823,2005,31735
28823,2004,23766
28823,2003,12894
28823,2002,6556
28823,2001,6400
28823,2000,3215
28823,1999,6540
28823,1998,10571
28823,1997,13811
28823,1996,5100
28823,1995,4810
28917,2018,7493
28917,2017,7308
28917,2016,5278
28917,2015,6594
28917,2014,12395
28917,2013,13832
28917,2012,16421
28917,2011,16282
28917,2010,12270
28917,2009,7224
28917,2008,5820
28917,2007,0
28917,2006,0
28917,2005,0
28917,2004,7702
28917,2003,5878
28917,2002,3950
28917,2001,2143
28917,2000,866
28917,1999,1309
28917,1998,0
28917,1997,0
28917,1996,0
28917,1995,0
28917,1994,0
29002,2018,1853
29002,2017,2435
29002,2016,681
29002,2015,50
29002,2014,-60
29002,2013,-60
29002,2012,-60
29002,2011,240
29002,2010,260
29002,2009,240
29002,2008,-40
29002,2007,0
29002,2006,0
29002,2005,0
29002,2004,0
29002,2003,0
29002,2002,0
29002,2001,0
29002,2000,0
29002,1999,0
29002,1998,0
29002,1997,0
29002,1996,0
29002,1995,20
29332,2018,12745
29332,2017,20250
29332,2016,19448
29332,2015,24068
29332,2014,30479
29332,2013,26556
29332,2012,22235
29332,2011,23760
29332,2010,4274
29332,2009,2620
29332,2008,5153
29332,2007,7321
29332,2006,4544
29332,2005,4262
29332,2004,3840
29332,2003,6219
29332,2002,0
29332,2001,0
29332,2000,0
29332,1999,0
29332,1998,0
29332,1997,0
29332,1996,0
29332,1995,0
29332,1994,0
29534,2018,10735
29534,2017,16831
29534,2016,18489
29534,2015,11513
29534,2014,11840
29534,2013,11292
29534,2012,27280
29534,2011,24677
29534,2010,33955
29534,2009,29632
29534,2008,5178
29534,2007,0
29534,2006,17645
29534,2005,9964
29534,2004,9911
29534,2003,6761
29534,2002,7721
29534,2000,2026
29534,1999,775
29534,1998,5139
29534,1997,6017
29534,1996,5408
29534,1995,4846
29534,1994,4969
29590,2000,3447
29669,2018,29055
29669,2017,10868
29669,2016,9689
29669,2015,0
29669,2014,0
29669,2013,0
29669,2012,0
29669,2011,17985
29669,2010,14077
29669,2009,14838
29669,2008,18695
29669,2007,22794
29669,2006,22341
29669,2005,18642
29669,2004,16371
29669,2003,0
29669,2002,7355
29669,2001,0
29669,2000,0
29669,1999,0
29669,1998,0
29669,1997,55110
29669,1996,83285
29669,1995,63574
29669,1994,13172
29806,2010,46848
29806,2009,47426
29806,2008,38746
29806,2007,6395
29806,2006,11659
29806,2005,20217
29806,2004,11371
29806,2003,6538
29834,2015,35840
29834,2014,28216
29834,2013,29539
29834,2012,16209
29834,2011,16657
29834,2010,8120
29834,2009,11488
29834,2008,9895
29834,2007,7084
29834,2006,12105
29834,2005,11352
29834,1996,1780
29905,2018,52751
29905,2017,41374
29905,2016,31969
29905,2015,33472
29905,2014,48454
29905,2013,39897
29905,2012,30176
29905,2011,15759
29905,2010,10330
29905,2009,1819
29905,2008,8149
29905,2007,9545
29905,2006,12320
29905,2005,12916
29905,2004,16423
29905,2003,8708
29905,2002,4923
29905,2001,4845
29905,2000,5450
29905,1999,11143
29905,1998,18277
29905,1997,5172
29905,1996,4806
29905,1995,4269
29905,1994,3525
29915,2018,33352
29915,2017,51062
29915,2016,51172
29915,2015,41247
29915,2014,31282
29915,2013,46515
29915,2012,49394
29915,2011,50621
29915,2010,66504
29915,2009,26455
29915,2008,40842
29915,2007,36011
29915,2006,47141
29915,2005,34220
29915,2004,48177
29915,2003,17517
29915,2002,11877
29915,2001,6578
29915,2000,19406
29915,1999,11993
29915,1998,9053
29915,1997,15893
29915,1996,8463
29915,1995,13347
29924,2007,27985
29924,2006,33799
29924,2005,25757
29924,2004,22994
29924,2003,8154
29924,2002,5901
29924,2001,6949
29924,2000,3484
29924,1999,47252
29924,1998,6051
29924,1997,4877
29924,1996,4271
29924,1995,6018
29924,1994,4747
29989,2018,32401
29989,2017,27813
29989,2016,31239
29989,2015,26008
29989,2014,29665
29989,2013,26966
29989,2012,91512
29989,2011,24659
29989,2010,17645
29989,2009,18220
29989,2008,19164
29989,2007,18525
29989,2006,18633
29989,2005,18229
29989,2004,20407
29989,2003,9711
29989,2002,6909
29989,2001,5726
29989,2000,5081
29989,1999,3351
29989,1998,19506
29989,1997,8173
29989,1996,46390
29989,1995,6091
29989,1994,46091
30140,2010,1024
30140,2009,1090
30140,2008,0
30140,2007,0
30140,2006,4281
30140,2005,4956
30140,2004,8388
30140,2003,570
30140,2002,311
30140,2001,563
30140,2000,2151
30140,1999,8521
30140,1998,1696
30140,1997,6074
30140,1996,1716
30140,1995,978
30197,2003,2333
30197,2002,1830
30197,2001,-1044
30197,2000,1583
30197,1999,723
30197,1998,-565
30197,1997,698
30197,1996,600
30197,1995,470
30197,1994,2306
30302,2014,8516
30302,2013,12412
30302,2012,9335
30302,2011,9662
30302,2010,9419
30302,2009,3698
30302,2008,3008
30302,2007,0
30302,2006,1962
30302,2005,7065
30302,2004,5466
30302,2003,2120
30302,2002,940
30302,2001,389
30302,2000,803
30302,1999,504
30302,1998,1146
30302,1997,2203
30302,1996,1478
30305,2018,21162
30305,2017,29786
30305,2016,23799
30305,2015,11381
30305,2014,17939
30305,2013,6703
30305,2012,25974
30305,2011,19707
30305,2010,12639
30305,2009,29126
30305,2008,23796
30305,2007,21273
30305,2006,19077
30305,2005,12675
30305,2004,9781
30305,2003,3101
30305,2002,2682
30305,2001,1653
30305,2000,3920
30305,1999,1262
30305,1998,2198
30305,1997,3994
30305,1996,29147
30305,1995,13518
30554,2018,49016
30554,2017,52859
30554,2016,36103
30554,2015,24609
30554,2014,20860
30554,2013,23682
30554,2012,19132
30554,2011,24155
30554,2010,12676
30554,2009,15831
30554,2008,18745
30554,2007,17503
30554,2006,25069
30554,2005,24530
30554,2004,25293
30554,2003,30713
30554,2002,16189
30554,2001,11706
30554,2000,13856
30554,1999,10913
30554,1998,11561
30554,1997,8485
30554,1996,7943
30554,1995,9389
30554,1994,16253
30625,2018,18960
30625,2017,104791
30625,2016,14033
30625,2015,17936
30625,2014,29342
30625,2013,32616
30625,2012,34032
30625,2011,20685
30625,2010,9904
30625,2009,5104
30625,2008,27144
30625,2007,25784
30625,2006,43556
30625,2004,9187
30625,2003,18258
30625,2002,16267
30625,2001,13773
30625,2000,22403
30625,1999,20165
30625,1998,4115
30625,1997,0
30625,1996,0
30625,1995,0
